,car_name,brand,model,vehicle_age,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_km_driven
29942,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29943,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29944,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29945,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29946,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29947,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29948,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29949,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29950,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29951,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29952,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29953,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29954,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29955,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29956,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29957,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29958,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29959,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29960,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29961,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29962,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29963,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29964,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29965,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29966,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29967,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29968,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29969,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29970,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29971,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29972,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29973,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29974,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29975,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29976,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29977,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29978,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29979,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29980,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29981,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29982,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29983,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29984,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29985,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29986,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29987,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29988,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29989,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29990,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29991,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29992,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29993,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29994,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29995,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29996,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29997,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29998,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
29999,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30000,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30001,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30002,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30003,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30004,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30005,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30006,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30007,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30008,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30009,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30010,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30011,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30012,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30013,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30014,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30015,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30016,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30017,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30018,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30019,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30020,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30021,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30022,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30023,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30024,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30025,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30026,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30027,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30028,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30029,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30030,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30031,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30032,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30033,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30034,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30035,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30036,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30037,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30038,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30039,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30040,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30041,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30042,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30043,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30044,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30045,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30046,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30047,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30048,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30049,Maserati Quattroporte,Maserati,Quattroporte,5,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,13.213711798105672
30050,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30051,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30052,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30053,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30054,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30055,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30056,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30057,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30058,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30059,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30060,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30061,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30062,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30063,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30064,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30065,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30066,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30067,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30068,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30069,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30070,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30071,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30072,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30073,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30074,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30075,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30076,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30077,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30078,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30079,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30080,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30081,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30082,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30083,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30084,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30085,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30086,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30087,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30088,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30089,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30090,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30091,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30092,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30093,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30094,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30095,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30096,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30097,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30098,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30099,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30100,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30101,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30102,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30103,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30104,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30105,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30106,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30107,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30108,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30109,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30110,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30111,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30112,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30113,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30114,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30115,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30116,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30117,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30118,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30119,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30120,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30121,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30122,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30123,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30124,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30125,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30126,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30127,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30128,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30129,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30130,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
30131,Hyundai Aura,Hyundai,Aura,1,Individual,Petrol,Manual,20.5,1197,81.86,5,900000,12.1357092861044
